watch_id,user_id,show_id,watch_date,watch_duration,rating_given
12311,226,305,2024-10-11,84,5
12312,421,111,2025-02-17,134,3
12313,390,232,2025-04-30,164,2
12314,390,84,2025-04-30,153,5
12315,390,7,2025-04-30,137,3
12316,124,264,2024-04-09,117,3
12317,124,276,2024-04-09,147,5
12318,124,135,2024-04-09,148,3
12319,124,47,2024-04-10,95,3
12320,482,303,2025-07-08,129,2
12321,482,43,2025-07-08,106,2
12322,482,46,2025-07-08,125,3
12323,26,150,2025-04-28,74,4
12324,317,98,2025-12-25,155,2
12325,488,222,2024-12-29,63,2
12326,352,128,2024-07-09,60,2
12327,352,271,2024-07-09,59,4
12328,352,39,2024-07-09,151,5
12329,352,306,2024-07-09,143,1
12330,357,237,2024-06-09,122,5
12331,357,59,2024-06-09,106,4
12332,259,288,2025-09-29,18,1
12333,416,228,2025-07-02,132,3
12334,335,171,2025-06-11,75,4
12335,335,69,2025-06-11,104,5
12336,477,228,2025-05-17,156,3
12337,496,60,2025-08-23,138,5
12338,284,217,2025-03-21,141,1
12339,320,169,2024-08-11,51,1
12340,345,322,2025-12-15,84,1
12341,135,186,2025-03-08,151,5
12342,53,13,2024-03-06,88,3
12343,286,136,2024-03-22,125,4
12344,489,317,2024-07-05,101,5
12345,298,66,2024-08-11,158,3
12346,461,109,2025-10-25,30,3
12347,478,204,2024-07-11,43,4
12348,60,299,2024-07-17,123,1
12349,316,235,2024-08-31,163,3
12350,11,294,2024-02-25,36,3
12351,481,39,2025-09-01,165,3
12352,481,167,2025-09-01,110,3
12353,481,302,2025-09-01,20,1
12354,186,128,2025-08-26,152,1
12355,26,255,2025-09-22,163,3
12356,109,124,2024-04-28,30,3
12357,333,114,2024-06-22,91,4
12358,215,238,2025-02-27,108,3
12359,126,297,2025-07-31,22,4
12360,325,167,2025-05-19,141,4
12361,215,310,2024-02-16,136,1
12362,510,136,2025-10-11,49,4
12363,510,64,2025-10-11,109,4
12364,510,6,2025-10-11,130,5
12365,510,265,2025-10-12,165,5
12366,303,248,2025-06-02,120,5
12367,493,270,2025-07-24,83,1
12368,92,38,2025-11-15,108,4
12369,109,209,2025-11-26,50,2
12370,109,239,2025-11-26,161,1
12371,109,27,2025-11-26,105,5
12372,92,121,2024-01-08,85,5
12373,149,221,2024-09-24,43,5
12374,149,252,2024-09-24,56,3
12375,68,213,2025-05-17,128,5
12376,448,241,2025-12-09,109,4
12377,45,41,2024-11-04,151,5
12378,271,258,2024-09-12,112,5
12379,271,12,2024-09-12,108,3
12380,271,48,2024-09-12,103,4
12381,271,134,2024-09-13,57,5
12382,347,227,2024-03-20,100,3
12383,347,172,2024-03-20,85,2
12384,347,199,2024-03-21,138,2
12385,347,25,2024-03-21,145,1
12386,347,241,2024-03-21,116,4
12387,347,149,2024-03-21,16,2
12388,230,235,2024-02-26,91,4
12389,307,265,2024-09-18,56,4
12390,92,319,2024-10-30,30,2
12391,55,308,2024-12-23,34,2
12392,295,22,2025-08-25,91,5
12393,142,47,2024-01-01,118,3
12394,396,344,2025-06-21,75,4
12395,258,166,2024-07-03,27,4
12396,409,258,2025-09-21,136,3
12397,186,265,2025-08-15,134,4
12398,218,220,2024-06-25,115,3
12399,59,310,2024-08-07,130,5
12400,59,215,2024-08-07,157,5
12401,59,19,2024-08-07,106,5
12402,549,85,2024-06-27,17,4
12403,36,56,2025-02-19,99,3
12404,111,55,2024-03-20,73,5
12405,111,310,2024-03-20,87,4
12406,111,258,2024-03-21,108,3
12407,111,213,2024-03-21,134,2
12408,111,211,2024-03-21,36,5
12409,111,194,2024-03-21,126,3
12410,222,59,2024-12-21,44,2
12411,509,98,2025-02-23,82,5
12412,141,176,2025-09-24,102,4
12413,141,333,2025-09-24,44,3
12414,141,134,2025-09-24,49,5
12415,365,101,2024-07-03,41,2
12416,466,88,2025-06-04,110,4
12417,246,350,2025-01-19,86,5
12418,246,249,2025-01-19,145,4
12419,71,335,2024-03-14,138,3
12420,97,273,2025-02-14,108,3
12421,97,252,2025-02-15,142,4
12422,97,117,2025-02-15,29,3
12423,148,135,2025-08-15,120,4
12424,89,139,2024-08-16,144,3
12425,188,170,2024-02-13,133,3
12426,306,95,2025-07-30,40,2
12427,306,156,2025-07-31,67,5
12428,316,133,2024-01-02,124,1
12429,316,332,2024-01-02,90,4
12430,316,108,2024-01-02,122,5
12431,316,22,2024-01-02,17,4
12432,446,315,2025-03-31,150,5
12433,313,26,2025-06-17,98,1
12434,94,197,2024-10-02,101,5
12435,94,238,2024-10-02,82,4
12436,94,117,2024-10-02,21,4
12437,243,332,2025-10-09,141,3
12438,497,138,2025-05-04,139,4
12439,359,341,2024-10-15,82,3
12440,179,322,2024-11-27,79,5
12441,179,225,2024-11-27,131,3
12442,342,91,2024-03-31,27,4
12443,476,109,2024-09-15,117,5
12444,138,346,2024-06-07,54,3
12445,212,239,2025-01-24,159,3
12446,212,297,2025-01-24,139,5
12447,154,36,2024-12-20,16,2
12448,169,57,2024-08-06,49,4
12449,359,23,2025-10-28,150,3
12450,196,255,2025-06-17,56,4
12451,196,98,2025-06-17,152,5
12452,196,122,2025-06-18,50,5
12453,463,145,2024-05-29,128,4
12454,463,104,2024-05-29,112,5
12455,463,217,2024-05-29,136,5
12456,463,56,2024-05-29,106,3
12457,166,172,2024-08-27,123,3
12458,418,245,2025-04-25,147,3
12459,5,78,2024-01-23,83,1
12460,5,197,2024-01-23,77,5
12461,5,10,2024-01-24,120,5
12462,5,62,2024-01-23,99,3
12463,15,122,2024-06-19,84,4
12464,191,204,2024-09-03,117,5
12465,108,102,2024-04-09,105,2
12466,58,51,2024-12-31,88,4
12467,114,169,2025-11-18,124,3
12468,535,100,2025-02-15,87,5
12469,418,166,2024-04-26,160,5
12470,411,233,2024-11-08,159,1
12471,529,139,2024-08-08,33,2
12472,472,60,2025-07-12,61,3
12473,189,117,2024-04-14,138,4
12474,189,341,2024-04-14,157,2
12475,189,341,2024-04-14,72,4
12476,332,161,2024-11-05,77,2
12477,445,228,2024-04-24,151,3
12478,368,30,2024-03-25,121,4
12479,309,316,2024-12-07,130,2
12480,196,5,2024-05-24,131,2
12481,196,213,2024-05-24,122,3
12482,196,28,2024-05-24,34,3
12483,196,73,2024-05-24,120,4
12484,196,28,2024-05-24,82,5
12485,196,166,2024-05-25,116,5
12486,331,295,2024-08-04,135,4
12487,315,326,2025-05-18,32,4
12488,454,274,2025-09-08,70,1
12489,445,202,2024-06-16,160,3
12490,447,64,2025-04-08,108,4
12491,91,214,2024-07-08,153,5
12492,174,278,2024-03-10,21,1
12493,343,272,2025-09-24,32,4
12494,343,21,2025-09-25,51,4
12495,302,324,2024-11-07,151,3
12496,302,249,2024-11-07,57,2
12497,302,142,2024-11-08,106,5
12498,443,225,2024-06-05,78,2
12499,106,26,2025-03-19,146,5
12500,284,97,2025-09-07,40,4
12501,277,263,2025-09-05,36,4
12502,268,134,2024-05-15,57,2
12503,367,24,2025-10-12,152,1
12504,191,163,2025-01-29,151,4
12505,332,104,2025-07-26,115,5
12506,539,343,2024-07-03,16,1
12507,520,10,2025-02-22,155,5
12508,520,71,2025-02-22,79,2
12509,520,282,2025-02-22,129,4
12510,520,194,2025-02-22,132,4
12511,59,280,2025-09-03,42,3
12512,249,98,2024-06-11,85,2
12513,203,51,2025-01-27,73,5
12514,352,332,2025-11-02,79,4
12515,352,274,2025-11-02,26,2
12516,352,41,2025-11-02,150,3
12517,444,137,2025-01-04,135,5
12518,181,290,2024-12-03,118,4
12519,421,224,2025-05-12,81,5
12520,539,345,2025-06-14,113,2
12521,170,130,2024-11-26,145,2
12522,181,157,2025-05-31,94,5
12523,50,45,2025-05-11,95,4
12524,476,162,2024-06-02,90,5
12525,133,169,2025-06-30,77,5
12526,144,97,2024-04-20,105,5
12527,210,273,2025-09-27,148,5
12528,380,336,2025-12-19,158,4
12529,345,64,2025-02-11,101,2
12530,545,129,2025-11-05,153,3
12531,107,227,2024-08-15,146,4
12532,338,287,2025-08-25,92,5
12533,252,36,2024-10-20,68,4
12534,475,331,2024-08-31,152,3
12535,380,317,2025-06-17,149,1
12536,276,265,2025-11-26,66,4
12537,261,86,2025-05-04,163,5
12538,59,333,2024-02-29,94,2
12539,253,203,2024-07-18,118,3
12540,127,256,2025-05-23,72,1
12541,127,298,2025-05-23,103,4
12542,127,183,2025-05-24,29,2
12543,127,252,2025-05-24,160,4
12544,439,128,2025-04-01,90,5
12545,244,306,2025-07-24,35,5
12546,138,318,2025-06-10,116,3
12547,138,30,2025-06-10,82,5
12548,138,305,2025-06-10,142,5
12549,416,181,2024-10-02,57,4
12550,297,134,2025-05-11,45,4
12551,52,315,2025-01-05,113,3
12552,52,81,2025-01-05,52,4
12553,297,169,2025-08-22,159,5
12554,224,196,2025-04-25,158,4
12555,40,167,2024-07-07,45,4
12556,358,101,2024-11-17,137,1
12557,97,227,2024-12-24,40,1
12558,304,122,2025-04-29,144,4
12559,269,323,2024-12-28,24,4
12560,176,112,2024-03-04,63,5
12561,176,220,2024-03-04,123,5
12562,176,101,2024-03-04,101,5
12563,176,190,2024-03-05,118,3
12564,455,171,2024-07-02,89,3
12565,482,265,2025-09-08,99,5
12566,236,119,2025-02-09,164,4
12567,450,344,2024-04-22,115,3
12568,53,65,2024-10-15,103,4
12569,290,101,2025-01-10,118,2
12570,36,216,2024-09-15,114,2
12571,385,83,2025-07-10,22,4
12572,32,65,2024-04-03,60,5
12573,340,41,2025-12-26,21,2
12574,340,144,2025-12-26,88,1
12575,340,218,2025-12-26,163,1
12576,340,258,2025-12-26,36,4
12577,158,57,2024-05-03,146,1
12578,158,270,2024-05-03,137,5
12579,158,146,2024-05-04,39,5
12580,77,99,2024-04-06,153,5
12581,77,137,2024-04-06,83,5
12582,383,172,2024-12-13,78,3
12583,499,257,2024-04-22,20,4
12584,36,287,2024-09-21,83,5
12585,490,87,2025-03-24,163,5
12586,3,46,2025-10-08,54,2
12587,3,273,2025-10-09,71,2
12588,3,234,2025-10-09,47,5
12589,3,108,2025-10-09,125,5
12590,3,334,2025-10-09,134,3
12591,3,42,2025-10-09,155,3
12592,412,33,2025-03-15,93,5
12593,105,328,2024-06-25,145,5
12594,224,91,2024-08-16,54,2
12595,27,121,2024-10-10,54,5
12596,50,138,2025-01-17,46,2
12597,50,73,2025-01-17,112,4
12598,50,246,2025-01-17,111,2
12599,303,326,2025-05-10,92,1
12600,40,185,2024-04-24,161,3
12601,401,86,2024-07-06,74,3
12602,103,8,2024-12-08,163,5
12603,103,249,2024-12-08,123,3
12604,103,105,2024-12-08,87,5
12605,386,128,2024-11-26,92,1
12606,386,38,2024-11-26,60,5
12607,386,241,2024-11-26,155,2
12608,386,75,2024-11-26,77,5
12609,105,327,2025-09-24,89,3
12610,156,293,2025-04-30,53,4
12611,532,58,2024-12-02,28,1
12612,162,20,2025-04-02,35,4
12613,385,127,2024-01-23,32,3
12614,517,277,2025-10-15,128,4
12615,517,130,2025-10-16,136,3
12616,517,43,2025-10-16,45,4
12617,517,213,2025-10-16,145,2
12618,517,296,2025-10-16,163,5
12619,96,318,2024-05-27,143,4
12620,335,243,2024-11-23,105,3
12621,443,251,2024-03-05,92,4
12622,322,67,2024-07-15,71,5
12623,343,186,2025-10-02,87,5
12624,215,327,2025-01-01,83,3
12625,137,42,2024-01-02,28,3
12626,137,16,2024-01-02,80,3
12627,137,129,2024-01-02,138,3
12628,505,89,2025-09-03,87,3
12629,505,87,2025-09-03,140,3
12630,505,214,2025-09-03,143,5
12631,505,219,2025-09-04,69,5
12632,505,71,2025-09-04,82,3
12633,29,214,2024-05-12,46,5
12634,470,25,2025-05-23,107,3
12635,203,251,2024-03-28,51,5
12636,348,149,2025-04-10,96,4
12637,193,250,2025-01-10,36,4
12638,466,120,2024-02-20,112,2
12639,236,52,2025-12-11,121,4
12640,314,235,2024-12-14,129,5
12641,478,164,2025-12-03,128,3
12642,478,276,2025-12-03,135,5
12643,478,117,2025-12-03,142,4
12644,478,303,2025-12-03,115,4
12645,85,39,2024-12-15,112,2
12646,211,156,2025-11-01,137,3
12647,509,8,2024-08-22,66,5
12648,149,154,2025-09-24,55,3
12649,151,338,2024-12-24,92,4
12650,475,169,2024-05-26,94,2
12651,512,75,2024-02-14,51,2
12652,139,117,2024-05-02,72,2
12653,23,300,2024-08-19,87,3
12654,133,269,2024-06-11,84,5
12655,59,232,2025-06-23,104,5
12656,169,61,2025-10-29,152,5
12657,454,296,2024-05-02,160,2
12658,224,51,2025-08-22,132,5
12659,427,24,2024-12-04,107,1
12660,434,307,2024-06-11,60,3
12661,250,71,2025-06-04,161,2
12662,250,61,2025-06-04,130,3
12663,222,134,2024-10-27,113,5
12664,90,324,2025-09-07,103,3
12665,229,315,2024-12-04,79,4
12666,159,27,2025-09-11,93,1
12667,506,217,2024-02-24,72,4
12668,506,91,2024-02-24,83,3
12669,289,150,2024-05-30,162,2
12670,127,78,2024-11-13,161,4
12671,127,334,2024-11-14,59,5
12672,127,9,2024-11-14,73,5
12673,127,290,2024-11-14,94,4
12674,513,154,2025-09-15,70,3
12675,323,175,2025-04-09,141,4
12676,323,175,2025-04-10,126,5
12677,323,135,2025-04-10,130,5
12678,323,5,2025-04-10,71,5
12679,95,231,2024-11-11,122,4
12680,514,146,2024-09-02,86,5
12681,317,257,2025-02-28,148,5
12682,486,5,2024-02-04,37,4
12683,353,348,2024-08-25,41,5
12684,304,182,2025-01-07,22,1
12685,509,270,2024-05-06,98,3
12686,309,123,2025-01-26,130,5
12687,466,185,2025-09-15,89,5
12688,466,224,2025-09-16,148,5
12689,466,104,2025-09-16,34,3
12690,466,18,2025-09-16,104,3
12691,466,122,2025-09-16,68,5
12692,466,303,2025-09-16,59,1
12693,73,108,2025-01-27,93,1
12694,228,209,2025-09-16,161,5
12695,228,246,2025-09-16,151,5
12696,228,47,2025-09-16,154,5
12697,43,136,2025-11-12,132,5
12698,81,227,2025-12-10,53,5
12699,452,85,2025-09-27,123,3
12700,199,106,2024-09-14,151,5
12701,60,41,2024-06-02,51,1
12702,351,144,2025-04-13,136,3
12703,150,135,2024-10-04,90,5
12704,530,343,2024-07-27,165,3
12705,21,285,2025-10-04,113,5
12706,28,339,2024-04-17,49,1
12707,377,23,2024-07-24,121,4
12708,229,4,2024-02-04,119,3
12709,229,160,2024-02-04,84,5
12710,229,317,2024-02-04,156,4
12711,422,9,2025-02-06,108,3
12712,422,341,2025-02-06,144,4
12713,422,151,2025-02-06,144,4
12714,422,141,2025-02-06,144,1
12715,495,66,2025-06-06,73,4
12716,495,43,2025-06-06,112,1
12717,495,225,2025-06-06,140,1
12718,495,83,2025-06-06,110,4
12719,89,311,2024-02-18,45,4
12720,285,117,2024-08-14,106,2
12721,86,36,2025-04-23,78,5
12722,345,64,2024-03-28,130,5
12723,547,76,2025-02-11,47,5
12724,336,296,2024-11-25,27,2
12725,488,102,2024-04-14,163,1
12726,84,271,2024-08-16,42,2
12727,364,338,2025-09-08,128,5
12728,364,345,2025-09-08,133,3
12729,364,236,2025-09-08,119,1
12730,364,45,2025-09-08,67,5
12731,363,59,2025-01-14,27,2
12732,145,122,2025-10-25,48,5
12733,519,143,2024-09-25,45,2
12734,519,220,2024-09-26,70,4
12735,175,196,2024-02-25,140,1
12736,175,125,2024-02-25,92,5
12737,175,342,2024-02-25,80,4
12738,175,214,2024-02-25,60,4
12739,318,90,2024-07-04,108,4
12740,318,259,2024-07-04,95,2
12741,318,177,2024-07-04,23,4
12742,389,192,2025-09-13,156,2
12743,389,315,2025-09-13,95,4
12744,389,119,2025-09-14,164,5
12745,389,302,2025-09-14,79,5
12746,461,148,2025-08-26,116,5
12747,319,300,2024-05-19,54,5
12748,91,127,2024-10-17,95,5
12749,91,349,2024-10-17,84,4
12750,91,162,2024-10-18,118,3
12751,91,126,2024-10-18,133,5
12752,91,153,2024-10-18,136,3
12753,167,290,2025-05-09,148,2
12754,430,132,2025-12-21,25,4
12755,457,30,2024-04-05,104,3
12756,13,121,2024-03-29,142,5
12757,135,315,2025-01-10,27,1
12758,135,280,2025-01-10,115,5
12759,24,209,2024-12-21,33,4
12760,376,78,2024-10-07,82,5
12761,181,228,2025-08-09,122,3
12762,369,56,2025-05-08,69,5
12763,481,242,2024-01-30,134,1
12764,255,5,2024-05-07,23,2
12765,255,254,2024-05-07,65,5
12766,255,39,2024-05-08,108,2
12767,255,348,2024-05-08,84,5
12768,255,255,2024-05-08,160,3
12769,43,51,2025-11-28,41,5
12770,183,80,2024-07-16,98,4
12771,457,74,2024-08-04,76,2
12772,71,43,2025-07-23,151,4
12773,169,52,2024-06-19,41,3
12774,459,109,2025-10-21,98,4
12775,167,71,2024-01-13,80,1
12776,159,86,2024-10-24,146,3
12777,427,293,2025-12-18,143,4
12778,459,61,2025-11-17,91,5
12779,299,207,2024-02-05,121,3
12780,249,94,2024-04-04,62,5
12781,287,298,2025-01-23,78,5
12782,284,73,2025-06-08,18,2
12783,344,208,2024-03-13,112,5
12784,4,151,2025-05-23,76,3
12785,387,37,2024-03-06,32,4
12786,387,307,2024-03-06,45,5
12787,387,294,2024-03-06,35,2
12788,387,72,2024-03-06,135,4
12789,161,349,2024-02-04,29,4
12790,373,247,2025-01-10,112,4
12791,265,16,2025-11-26,146,5
12792,265,246,2025-11-26,149,3
12793,265,89,2025-11-26,150,5
12794,265,166,2025-11-26,132,5
12795,463,135,2024-06-26,129,5
12796,424,338,2024-12-18,158,5
12797,171,173,2024-03-02,33,1
12798,211,314,2024-12-20,107,5
12799,17,8,2024-09-04,32,3
12800,241,321,2025-12-23,106,5
12801,505,230,2025-08-16,129,3
12802,363,45,2024-03-26,47,5
12803,363,350,2024-03-26,113,4
12804,363,63,2024-03-27,59,3
12805,363,85,2024-03-27,57,5
12806,23,214,2025-10-04,86,4
12807,224,201,2025-04-05,104,1
12808,260,316,2024-02-18,71,1
12809,399,247,2024-07-21,18,4
12810,43,173,2025-08-27,141,4
12811,64,267,2024-05-22,150,5
12812,94,256,2025-09-27,101,5
12813,254,227,2024-12-23,155,3
12814,59,261,2025-06-09,153,5
12815,155,227,2024-08-16,78,2
12816,155,271,2024-08-16,125,3
12817,475,292,2024-06-27,84,5
12818,255,190,2024-09-26,89,5
12819,239,328,2024-04-27,97,5
12820,200,312,2025-01-17,108,3
12821,200,108,2025-01-17,130,4
12822,227,161,2024-03-07,147,3
12823,224,192,2024-07-15,161,2
12824,326,127,2024-11-01,113,5
12825,422,161,2024-01-01,24,1
12826,422,287,2024-01-01,53,3
12827,422,239,2024-01-01,110,5
12828,338,84,2025-03-14,39,2
12829,542,253,2024-06-08,120,2
12830,483,80,2025-06-10,49,3
12831,504,226,2024-08-03,156,3
12832,284,186,2025-05-19,32,4
12833,258,20,2024-09-17,121,2
12834,295,274,2025-06-22,140,3
12835,418,37,2025-06-26,124,3
12836,227,53,2024-02-27,136,4
12837,29,236,2024-02-11,74,3
12838,413,190,2024-12-20,121,3
12839,410,349,2024-01-13,142,4
12840,102,4,2025-02-06,94,3
12841,451,325,2024-05-05,123,5
12842,543,202,2025-05-22,144,2
12843,299,207,2025-06-19,152,3
12844,299,64,2025-06-19,35,3
12845,299,217,2025-06-19,38,5
12846,299,342,2025-06-19,43,2
12847,515,264,2024-07-30,150,2
12848,150,38,2025-12-26,92,3
12849,150,244,2025-12-26,125,4
12850,399,145,2025-10-06,149,5
12851,192,236,2024-08-27,135,1
12852,259,45,2025-01-16,97,4
12853,176,293,2024-09-08,109,4
12854,412,341,2024-06-08,34,4
12855,382,73,2025-05-05,42,5
12856,95,326,2024-02-24,91,3
12857,504,4,2025-01-17,82,5
12858,59,323,2025-09-30,126,1
12859,102,213,2024-09-15,72,3
12860,544,348,2024-01-08,162,4
12861,146,105,2024-01-27,15,2
12862,320,225,2024-03-17,82,3
12863,181,292,2024-08-22,143,2
12864,21,48,2025-02-13,78,3
12865,280,218,2024-04-03,27,1
12866,306,62,2024-12-12,94,5
12867,466,122,2024-03-16,129,5
12868,466,162,2024-03-16,117,5
12869,466,338,2024-03-16,70,3
12870,466,264,2024-03-16,76,2
12871,415,100,2025-06-16,135,4
12872,287,197,2025-09-29,164,4
12873,287,47,2025-09-29,18,2
12874,287,162,2025-09-29,21,3
12875,490,342,2024-02-10,69,4
12876,210,318,2024-03-09,134,5
12877,100,216,2024-05-31,22,2
12878,100,69,2024-06-01,165,5
12879,100,332,2024-06-01,32,3
12880,422,39,2025-05-15,54,4
12881,15,42,2024-05-14,132,4
12882,354,76,2025-07-20,71,1
12883,354,63,2025-07-21,117,4
12884,354,273,2025-07-21,116,5
12885,244,274,2024-04-16,127,3
12886,47,171,2024-05-30,53,3
12887,47,309,2024-05-30,57,5
12888,47,296,2024-05-30,120,3
12889,47,169,2024-05-30,70,4
12890,47,226,2024-05-30,145,2
12891,47,31,2024-05-30,30,1
12892,419,28,2024-11-07,78,4
12893,419,242,2024-11-07,103,4
12894,419,57,2024-11-07,35,3
12895,406,241,2024-11-01,85,1
12896,462,176,2024-05-21,129,4
12897,84,74,2025-03-08,71,4
12898,84,282,2025-03-08,82,3
12899,84,261,2025-03-08,93,5
12900,127,350,2025-02-11,165,4
12901,64,9,2025-10-06,105,5
12902,489,249,2025-01-18,75,3
12903,103,142,2025-12-02,117,4
12904,159,345,2024-09-21,16,4
12905,228,306,2024-04-05,144,5
12906,228,246,2024-04-05,150,3
12907,228,83,2024-04-06,29,3
12908,228,200,2024-04-06,23,3
12909,228,341,2024-04-06,74,5
12910,441,228,2025-11-25,23,2
12911,143,1,2025-09-17,150,5
12912,2,343,2025-05-14,129,4
12913,211,328,2025-03-07,80,3
12914,211,232,2025-03-07,51,3
12915,211,74,2025-03-07,85,1
12916,211,318,2025-03-07,144,3
12917,176,41,2025-10-27,101,3
12918,176,160,2025-10-28,114,5
12919,87,253,2024-10-05,160,3
12920,212,78,2024-09-15,62,3
12921,212,308,2024-09-15,165,5
12922,212,269,2024-09-15,40,4
12923,363,159,2024-07-27,62,4
12924,453,97,2024-02-12,162,3
12925,26,94,2024-01-11,20,4
12926,496,141,2024-09-27,40,4
12927,513,254,2024-01-01,142,5
12928,357,215,2025-03-13,75,1
12929,57,227,2024-06-19,41,3
12930,268,176,2024-12-05,126,5
12931,303,192,2025-11-16,94,4
12932,121,341,2025-11-27,160,4
12933,121,141,2025-11-27,97,3
12934,121,325,2025-11-27,140,3
12935,304,261,2024-07-14,143,5
12936,333,275,2025-02-22,144,4
12937,483,37,2025-05-30,84,5
12938,117,318,2025-10-24,62,2
12939,48,287,2024-12-21,45,4
12940,48,316,2024-12-21,115,3
12941,48,19,2024-12-21,128,2
12942,48,338,2024-12-21,119,2
12943,48,337,2024-12-21,165,3
12944,60,44,2024-02-27,75,2
12945,175,250,2024-06-30,157,3
12946,481,275,2025-03-04,57,3
12947,523,217,2025-05-30,162,4
12948,52,294,2025-12-29,92,3
12949,444,88,2025-07-31,165,4
12950,444,332,2025-07-31,151,4
12951,444,122,2025-07-31,143,5
12952,272,52,2024-11-21,82,3
12953,262,303,2024-09-10,150,5
12954,44,23,2024-04-29,44,4
12955,300,348,2024-12-12,96,4
12956,321,113,2025-01-11,86,4
12957,173,111,2025-10-10,76,4
12958,438,2,2024-02-27,71,1
12959,415,211,2024-05-22,115,5
12960,132,331,2025-06-29,120,5
12961,132,107,2025-06-30,107,1
12962,132,327,2025-06-30,121,3
12963,132,69,2025-06-30,105,3
12964,87,165,2025-06-04,117,3
12965,224,287,2024-10-24,98,5
12966,257,346,2025-07-01,63,3
12967,291,58,2024-02-16,126,4
12968,277,96,2025-11-28,105,2
12969,128,20,2024-06-10,101,2
12970,128,190,2024-06-10,44,5
12971,128,102,2024-06-11,38,5
12972,128,17,2024-06-11,87,4
12973,61,254,2024-12-14,19,1
12974,102,58,2024-05-20,131,4
12975,23,214,2024-06-20,56,3
12976,23,169,2024-06-20,140,4
12977,23,260,2024-06-20,159,3
12978,23,13,2024-06-21,80,2
12979,273,269,2025-05-23,119,3
12980,295,79,2024-06-02,73,3
12981,176,324,2024-11-06,89,5
12982,495,204,2025-01-20,136,5
12983,6,185,2025-06-21,151,5
12984,514,29,2024-12-17,92,5
12985,336,344,2025-06-12,131,3
12986,18,52,2025-07-17,70,5
12987,375,136,2025-03-12,91,3
12988,176,28,2024-02-01,131,4
12989,176,277,2024-02-02,132,5
12990,459,57,2024-10-17,119,3
12991,334,127,2025-10-26,34,1
12992,283,29,2024-03-09,78,5
12993,283,262,2024-03-10,35,2
12994,283,25,2024-03-10,82,5
12995,283,95,2024-03-10,39,5
12996,133,253,2025-12-12,110,2
12997,231,179,2024-03-05,152,5
12998,70,189,2025-02-16,115,2
12999,14,57,2025-11-09,99,2
13000,227,101,2024-10-17,79,4
13001,314,163,2024-07-05,41,2
13002,263,166,2024-11-13,62,5
13003,199,117,2024-11-11,118,2
13004,213,133,2024-05-16,164,3
13005,213,93,2024-05-16,94,5
13006,213,24,2024-05-16,101,3
13007,213,123,2024-05-16,144,5
13008,137,250,2025-08-25,157,5
13009,349,328,2024-04-17,52,4
13010,405,40,2024-05-04,93,5
13011,282,157,2024-05-10,81,4
13012,267,182,2024-08-12,122,5
13013,185,343,2025-02-25,122,3
13014,185,229,2025-02-25,128,3
13015,478,117,2025-12-29,118,3
13016,450,21,2025-11-22,42,4
13017,374,112,2024-05-08,88,1
13018,318,291,2025-03-04,150,2
13019,255,76,2024-06-27,114,5
13020,255,168,2024-06-27,128,5
13021,255,250,2024-06-27,133,5
13022,549,46,2025-08-06,88,4
13023,94,224,2024-01-06,94,5
13024,94,39,2024-01-06,123,3
13025,94,325,2024-01-06,158,4
13026,94,16,2024-01-06,104,5
13027,512,24,2024-10-19,119,4
13028,405,291,2024-06-27,164,5
13029,52,239,2024-09-21,51,5
13030,492,39,2024-11-06,148,4
13031,279,134,2025-11-04,88,2
13032,242,22,2024-07-14,68,5
13033,24,256,2025-08-19,133,5
13034,286,133,2025-07-23,125,3
13035,372,149,2024-04-20,133,4
13036,47,313,2024-02-21,117,4
13037,487,294,2024-10-25,52,1
13038,265,259,2024-05-03,107,4
13039,265,1,2024-05-03,121,2
13040,265,204,2024-05-03,159,5
13041,265,132,2024-05-03,140,4
13042,34,209,2025-10-30,149,1
13043,484,343,2024-04-28,34,4
13044,159,136,2025-06-23,80,5
13045,79,278,2025-06-09,108,5
13046,217,245,2025-03-29,121,5
13047,542,36,2025-03-05,85,3
13048,194,262,2024-09-19,112,2
13049,435,182,2024-06-25,45,4
13050,323,94,2025-04-25,161,3
13051,56,203,2025-11-04,137,4
13052,469,15,2024-06-23,148,4
13053,469,45,2024-06-23,161,4
13054,469,226,2024-06-23,135,5
13055,216,259,2024-08-13,137,3
13056,83,155,2024-01-08,98,4
13057,173,246,2024-11-19,125,3
13058,34,6,2024-01-13,144,3
13059,34,325,2024-01-13,119,5
13060,34,139,2024-01-13,39,5
13061,75,346,2025-07-13,149,4
13062,311,101,2025-04-12,136,5
13063,275,305,2024-08-24,115,3
13064,489,105,2024-09-07,143,4
13065,506,169,2024-02-03,156,3
13066,506,350,2024-02-03,47,3
13067,506,179,2024-02-03,103,5
13068,386,234,2024-02-08,102,4
13069,398,130,2025-07-08,156,5
13070,191,301,2024-06-26,76,3
13071,439,326,2025-09-06,37,4
13072,128,302,2024-09-01,81,5
13073,257,332,2025-06-06,16,2
13074,549,312,2024-08-16,121,3
13075,218,31,2024-03-16,52,4
13076,506,82,2025-04-25,35,1
13077,451,122,2024-08-11,111,3
13078,259,196,2024-01-25,82,5
13079,237,310,2024-08-15,30,4
13080,259,241,2025-05-05,156,4
13081,259,310,2025-05-05,92,3
13082,259,223,2025-05-05,16,3
13083,259,3,2025-05-05,129,3
13084,302,274,2025-07-02,76,2
13085,328,312,2024-06-11,116,3
13086,328,172,2024-06-12,103,4
