user_id,recommendation_rank,favorite_genre,show_id,title,release_year,total_sessions,total_watch_minutes,avg_rating
266,2,Action,294,Frontier Run 294,2011,65,6237,3.55
266,3,Action,336,Midnight Dreams 336,1991,62,6132,3.6
266,4,Action,122,Voyage House 122,2013,61,6103,3.39
266,5,Action,270,Circuit Files 270,2025,57,6034,3.84
267,1,Horror,56,Midnight City,2017,68,6902,3.37
267,2,Horror,139,Circuit Run,2000,67,6192,3.64
267,3,Horror,318,Signal Protocol 318,2018,53,5978,3.47
267,4,Horror,135,Legacy Season 135,1996,59,5939,3.66
267,5,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
268,1,Animation,209,Empire Diaries 209,1998,78,7841,3.45
268,2,Animation,213,Frontier Dreams 213,2020,70,7622,3.49
268,3,Animation,196,Archive Dreams 196,1992,69,6770,3.33
268,4,Animation,76,Pulse House,2025,74,6545,3.62
268,5,Animation,39,Horizon City,2013,63,6425,3.38
269,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
269,2,Thriller,130,Frontier House 130,2011,49,5284,3.57
269,3,Thriller,133,Signal Road 133,2021,48,5039,3.52
269,4,Thriller,232,Signal City 232,2019,49,4626,3.63
269,5,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
270,1,Drama,246,Frontier House 246,1996,42,4743,3.57
270,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
270,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
270,4,Drama,48,Frontier Files 48,1991,35,3255,3.74
270,5,Drama,67,Witness City 67,1995,32,3248,3.88
271,1,Drama,246,Frontier House 246,1996,42,4743,3.57
271,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
271,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
271,4,Drama,27,Frontier House 27,2013,33,3304,3.7
271,5,Drama,67,Witness City 67,1995,32,3248,3.88
272,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
272,2,Action,13,Frontier Stories 13,1993,61,6280,3.62
272,3,Action,294,Frontier Run 294,2011,65,6237,3.55
272,4,Action,336,Midnight Dreams 336,1991,62,6132,3.6
272,5,Action,122,Voyage House 122,2013,61,6103,3.39
273,1,Romance,61,Frontier City 61,2017,64,6568,3.19
273,2,Romance,57,Witness Diaries 57,2018,52,5380,3.58
273,3,Romance,243,Pulse House 243,2005,49,5160,3.61
273,4,Romance,153,Midnight Dreams 153,2005,49,5008,3.41
273,5,Romance,308,Witness Diaries 308,2000,44,4693,3.73
274,1,Sci-Fi,169,Voyage House 169,2022,64,6660,3.55
274,2,Sci-Fi,253,Voyage Protocol 253,2002,65,6502,3.26
274,3,Sci-Fi,265,Voyage Run 265,2014,57,5967,3.86
274,4,Sci-Fi,36,Pulse Run,1999,61,5807,3.54
274,5,Sci-Fi,83,Circuit Protocol 83,1995,62,5789,3.65
275,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
275,2,Thriller,130,Frontier House 130,2011,49,5284,3.57
275,3,Thriller,133,Signal Road 133,2021,48,5039,3.52
275,4,Thriller,254,Kingdom House 254,1992,50,4823,3.44
275,5,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
276,1,Drama,246,Frontier House 246,1996,42,4743,3.57
276,2,Drama,48,Frontier Files 48,1991,35,3255,3.74
276,3,Drama,67,Witness City 67,1995,32,3248,3.88
276,4,Drama,330,Signal Protocol 330,2024,29,3203,3.59
276,5,Drama,178,Circuit City 178,2002,32,3091,3.41
277,1,Horror,56,Midnight City,2017,68,6902,3.37
277,2,Horror,139,Circuit Run,2000,67,6192,3.64
277,3,Horror,318,Signal Protocol 318,2018,53,5978,3.47
277,4,Horror,135,Legacy Season 135,1996,59,5939,3.66
277,5,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
278,1,Animation,209,Empire Diaries 209,1998,78,7841,3.45
278,2,Animation,227,Legacy Stories,2006,78,6931,3.37
278,3,Animation,134,Empire Road,1999,71,6580,3.56
278,4,Animation,76,Pulse House,2025,74,6545,3.62
278,5,Animation,171,Midnight Dreams 171,2006,64,6417,3.41
279,1,Sci-Fi,169,Voyage House 169,2022,64,6660,3.55
279,2,Sci-Fi,253,Voyage Protocol 253,2002,65,6502,3.26
279,3,Sci-Fi,265,Voyage Run 265,2014,57,5967,3.86
279,4,Sci-Fi,36,Pulse Run,1999,61,5807,3.54
279,5,Sci-Fi,202,Legacy Season 202,2018,56,5424,3.2
280,1,Thriller,130,Frontier House 130,2011,49,5284,3.57
280,2,Thriller,133,Signal Road 133,2021,48,5039,3.52
280,3,Thriller,254,Kingdom House 254,1992,50,4823,3.44
280,4,Thriller,232,Signal City 232,2019,49,4626,3.63
280,5,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
281,1,Action,336,Midnight Dreams 336,1991,62,6132,3.6
281,2,Action,122,Voyage House 122,2013,61,6103,3.39
281,3,Action,2,Signal Road,2001,55,5899,3.75
281,4,Action,324,Circuit Road 324,1992,58,5867,3.45
281,5,Action,278,Frontier Diaries 278,2024,62,5704,3.21
282,1,Sci-Fi,169,Voyage House 169,2022,64,6660,3.55
282,2,Sci-Fi,253,Voyage Protocol 253,2002,65,6502,3.26
282,3,Sci-Fi,265,Voyage Run 265,2014,57,5967,3.86
282,4,Sci-Fi,83,Circuit Protocol 83,1995,62,5789,3.65
282,5,Sci-Fi,91,Empire Files,2008,56,5168,3.38
283,1,Horror,56,Midnight City,2017,68,6902,3.37
283,2,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
283,3,Horror,23,Frontier Protocol,2019,51,5585,3.76
283,4,Horror,15,Empire Run,2004,56,5566,3.61
283,5,Horror,251,Voyage Season 251,1997,51,5121,3.49
284,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
284,2,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
284,3,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
284,4,Comedy,45,Empire Run 45,2004,46,4702,3.67
284,5,Comedy,350,Empire Road 350,1999,49,4700,3.53
285,1,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
285,2,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
285,3,Comedy,186,Archive House,1995,52,5033,3.58
285,4,Comedy,45,Empire Run 45,2004,46,4702,3.67
285,5,Comedy,350,Empire Road 350,1999,49,4700,3.53
286,1,Thriller,130,Frontier House 130,2011,49,5284,3.57
286,2,Thriller,254,Kingdom House 254,1992,50,4823,3.44
286,3,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
286,4,Thriller,199,Voyage Protocol 199,2007,46,4517,3.63
286,5,Thriller,66,Witness Season 66,1999,45,4510,3.36
287,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
287,2,Documentary,117,Horizon Run 117,2010,58,5853,3.59
287,3,Documentary,273,Voyage Protocol 273,2006,55,5687,3.73
287,4,Documentary,338,Horizon Run 338,1993,57,5644,3.35
287,5,Documentary,222,Frontier Road 222,2025,52,5283,3.42
288,1,Crime,179,Midnight Road 179,2010,58,5842,3.31
288,2,Crime,291,Signal Dreams 291,2001,59,5547,3.42
288,3,Crime,205,Horizon Files,2018,49,5247,3.78
288,4,Crime,296,Voyage City 296,1998,48,5031,3.44
288,5,Crime,212,Signal Run 212,1994,48,4987,3.69
289,1,Romance,108,Signal City,2018,60,6327,3.4
289,2,Romance,57,Witness Diaries 57,2018,52,5380,3.58
289,3,Romance,97,Archive Run 97,2015,50,5249,3.52
289,4,Romance,243,Pulse House 243,2005,49,5160,3.61
289,5,Romance,153,Midnight Dreams 153,2005,49,5008,3.41
290,1,Horror,56,Midnight City,2017,68,6902,3.37
290,2,Horror,139,Circuit Run,2000,67,6192,3.64
290,3,Horror,318,Signal Protocol 318,2018,53,5978,3.47
290,4,Horror,15,Empire Run,2004,56,5566,3.61
290,5,Horror,10,Empire Dreams,1996,51,5303,3.76
291,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
291,2,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
291,3,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
291,4,Comedy,186,Archive House,1995,52,5033,3.58
291,5,Comedy,217,Witness Run 217,1998,52,5018,3.63
292,1,Animation,213,Frontier Dreams 213,2020,70,7622,3.49
292,2,Animation,227,Legacy Stories,2006,78,6931,3.37
292,3,Animation,176,Witness City 176,2020,67,6803,3.6
292,4,Animation,196,Archive Dreams 196,1992,69,6770,3.33
292,5,Animation,134,Empire Road,1999,71,6580,3.56
293,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
293,2,Documentary,273,Voyage Protocol 273,2006,55,5687,3.73
293,3,Documentary,224,Legacy House 224,1999,55,5111,3.58
293,4,Documentary,165,Kingdom Road 165,2008,53,5088,3.66
293,5,Documentary,268,Signal Dreams 268,2016,59,5019,3.54
294,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
294,2,Documentary,273,Voyage Protocol 273,2006,55,5687,3.73
294,3,Documentary,338,Horizon Run 338,1993,57,5644,3.35
294,4,Documentary,222,Frontier Road 222,2025,52,5283,3.42
294,5,Documentary,224,Legacy House 224,1999,55,5111,3.58
295,1,Crime,179,Midnight Road 179,2010,58,5842,3.31
295,2,Crime,291,Signal Dreams 291,2001,59,5547,3.42
295,3,Crime,205,Horizon Files,2018,49,5247,3.78
295,4,Crime,304,Horizon Protocol 304,1990,51,5140,3.9
295,5,Crime,152,Horizon Protocol 152,2016,52,5129,3.1
296,1,Drama,283,Voyage Season 283,2005,37,3842,3.49
296,2,Drama,80,Kingdom Dreams,1991,34,3379,3.59
296,3,Drama,27,Frontier House 27,2013,33,3304,3.7
296,4,Drama,48,Frontier Files 48,1991,35,3255,3.74
296,5,Drama,67,Witness City 67,1995,32,3248,3.88
297,1,Sci-Fi,36,Pulse Run,1999,61,5807,3.54
297,2,Sci-Fi,202,Legacy Season 202,2018,56,5424,3.2
297,3,Sci-Fi,184,Pulse Dreams,2014,54,5177,3.5
297,4,Sci-Fi,91,Empire Files,2008,56,5168,3.38
297,5,Sci-Fi,298,Archive Files 298,2006,50,5108,3.58
298,1,Horror,56,Midnight City,2017,68,6902,3.37
298,2,Horror,139,Circuit Run,2000,67,6192,3.64
298,3,Horror,135,Legacy Season 135,1996,59,5939,3.66
298,4,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
298,5,Horror,23,Frontier Protocol,2019,51,5585,3.76
299,1,Thriller,254,Kingdom House 254,1992,50,4823,3.44
299,2,Thriller,232,Signal City 232,2019,49,4626,3.63
299,3,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
299,4,Thriller,199,Voyage Protocol 199,2007,46,4517,3.63
299,5,Thriller,66,Witness Season 66,1999,45,4510,3.36
300,1,Drama,283,Voyage Season 283,2005,37,3842,3.49
300,2,Drama,80,Kingdom Dreams,1991,34,3379,3.59
300,3,Drama,27,Frontier House 27,2013,33,3304,3.7
300,4,Drama,48,Frontier Files 48,1991,35,3255,3.74
300,5,Drama,67,Witness City 67,1995,32,3248,3.88
301,1,Sci-Fi,169,Voyage House 169,2022,64,6660,3.55
301,2,Sci-Fi,265,Voyage Run 265,2014,57,5967,3.86
301,3,Sci-Fi,83,Circuit Protocol 83,1995,62,5789,3.65
301,4,Sci-Fi,202,Legacy Season 202,2018,56,5424,3.2
301,5,Sci-Fi,91,Empire Files,2008,56,5168,3.38
302,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
302,2,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
302,3,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
302,4,Comedy,217,Witness Run 217,1998,52,5018,3.63
302,5,Comedy,350,Empire Road 350,1999,49,4700,3.53
303,1,Drama,283,Voyage Season 283,2005,37,3842,3.49
303,2,Drama,80,Kingdom Dreams,1991,34,3379,3.59
303,3,Drama,27,Frontier House 27,2013,33,3304,3.7
303,4,Drama,48,Frontier Files 48,1991,35,3255,3.74
303,5,Drama,67,Witness City 67,1995,32,3248,3.88
304,1,Horror,318,Signal Protocol 318,2018,53,5978,3.47
304,2,Horror,135,Legacy Season 135,1996,59,5939,3.66
304,3,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
304,4,Horror,15,Empire Run,2004,56,5566,3.61
304,5,Horror,10,Empire Dreams,1996,51,5303,3.76
305,1,Drama,246,Frontier House 246,1996,42,4743,3.57
305,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
305,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
305,4,Drama,27,Frontier House 27,2013,33,3304,3.7
305,5,Drama,48,Frontier Files 48,1991,35,3255,3.74
306,1,Horror,56,Midnight City,2017,68,6902,3.37
306,2,Horror,139,Circuit Run,2000,67,6192,3.64
306,3,Horror,318,Signal Protocol 318,2018,53,5978,3.47
306,4,Horror,23,Frontier Protocol,2019,51,5585,3.76
306,5,Horror,15,Empire Run,2004,56,5566,3.61
307,1,Animation,213,Frontier Dreams 213,2020,70,7622,3.49
307,2,Animation,128,Archive Season 128,2015,67,6170,3.39
307,3,Animation,258,Signal Dreams,2009,60,6020,3.52
307,4,Animation,341,Signal House 341,2004,61,5848,3.49
307,5,Animation,141,Witness Road 141,2008,57,5770,3.39
308,1,Horror,135,Legacy Season 135,1996,59,5939,3.66
308,2,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
308,3,Horror,23,Frontier Protocol,2019,51,5585,3.76
308,4,Horror,15,Empire Run,2004,56,5566,3.61
308,5,Horror,10,Empire Dreams,1996,51,5303,3.76
309,1,Sci-Fi,169,Voyage House 169,2022,64,6660,3.55
309,2,Sci-Fi,253,Voyage Protocol 253,2002,65,6502,3.26
309,3,Sci-Fi,36,Pulse Run,1999,61,5807,3.54
309,4,Sci-Fi,83,Circuit Protocol 83,1995,62,5789,3.65
309,5,Sci-Fi,202,Legacy Season 202,2018,56,5424,3.2
310,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
310,2,Thriller,133,Signal Road 133,2021,48,5039,3.52
310,3,Thriller,254,Kingdom House 254,1992,50,4823,3.44
310,4,Thriller,199,Voyage Protocol 199,2007,46,4517,3.63
310,5,Thriller,323,Circuit Stories 323,1990,46,4490,3.63
311,1,Action,294,Frontier Run 294,2011,65,6237,3.55
311,2,Action,336,Midnight Dreams 336,1991,62,6132,3.6
311,3,Action,122,Voyage House 122,2013,61,6103,3.39
311,4,Action,324,Circuit Road 324,1992,58,5867,3.45
311,5,Action,160,Voyage Run 160,1997,58,5748,3.67
312,1,Drama,246,Frontier House 246,1996,42,4743,3.57
312,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
312,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
312,4,Drama,27,Frontier House 27,2013,33,3304,3.7
312,5,Drama,67,Witness City 67,1995,32,3248,3.88
313,1,Animation,213,Frontier Dreams 213,2020,70,7622,3.49
313,2,Animation,227,Legacy Stories,2006,78,6931,3.37
313,3,Animation,176,Witness City 176,2020,67,6803,3.6
313,4,Animation,196,Archive Dreams 196,1992,69,6770,3.33
313,5,Animation,76,Pulse House,2025,74,6545,3.62
314,1,Drama,246,Frontier House 246,1996,42,4743,3.57
314,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
314,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
314,4,Drama,27,Frontier House 27,2013,33,3304,3.7
314,5,Drama,48,Frontier Files 48,1991,35,3255,3.74
315,1,Animation,209,Empire Diaries 209,1998,78,7841,3.45
315,2,Animation,213,Frontier Dreams 213,2020,70,7622,3.49
315,3,Animation,227,Legacy Stories,2006,78,6931,3.37
315,4,Animation,134,Empire Road,1999,71,6580,3.56
315,5,Animation,76,Pulse House,2025,74,6545,3.62
316,1,Crime,179,Midnight Road 179,2010,58,5842,3.31
316,2,Crime,291,Signal Dreams 291,2001,59,5547,3.42
316,3,Crime,304,Horizon Protocol 304,1990,51,5140,3.9
316,4,Crime,152,Horizon Protocol 152,2016,52,5129,3.1
316,5,Crime,212,Signal Run 212,1994,48,4987,3.69
317,1,Crime,304,Horizon Protocol 304,1990,51,5140,3.9
317,2,Crime,152,Horizon Protocol 152,2016,52,5129,3.1
317,3,Crime,296,Voyage City 296,1998,48,5031,3.44
317,4,Crime,212,Signal Run 212,1994,48,4987,3.69
317,5,Crime,220,Signal Protocol 220,2004,46,4986,3.33
318,1,Crime,179,Midnight Road 179,2010,58,5842,3.31
318,2,Crime,205,Horizon Files,2018,49,5247,3.78
318,3,Crime,152,Horizon Protocol 152,2016,52,5129,3.1
318,4,Crime,296,Voyage City 296,1998,48,5031,3.44
318,5,Crime,220,Signal Protocol 220,2004,46,4986,3.33
319,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
319,2,Documentary,117,Horizon Run 117,2010,58,5853,3.59
319,3,Documentary,222,Frontier Road 222,2025,52,5283,3.42
319,4,Documentary,224,Legacy House 224,1999,55,5111,3.58
319,5,Documentary,111,Horizon City 111,2007,50,5083,3.66
320,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
320,2,Action,294,Frontier Run 294,2011,65,6237,3.55
320,3,Action,336,Midnight Dreams 336,1991,62,6132,3.6
320,4,Action,122,Voyage House 122,2013,61,6103,3.39
320,5,Action,2,Signal Road,2001,55,5899,3.75
321,1,Drama,246,Frontier House 246,1996,42,4743,3.57
321,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
321,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
321,4,Drama,27,Frontier House 27,2013,33,3304,3.7
321,5,Drama,48,Frontier Files 48,1991,35,3255,3.74
322,1,Drama,246,Frontier House 246,1996,42,4743,3.57
322,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
322,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
322,4,Drama,27,Frontier House 27,2013,33,3304,3.7
322,5,Drama,48,Frontier Files 48,1991,35,3255,3.74
323,1,Horror,56,Midnight City,2017,68,6902,3.37
323,2,Horror,139,Circuit Run,2000,67,6192,3.64
323,3,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
323,4,Horror,23,Frontier Protocol,2019,51,5585,3.76
323,5,Horror,15,Empire Run,2004,56,5566,3.61
324,1,Animation,213,Frontier Dreams 213,2020,70,7622,3.49
324,2,Animation,227,Legacy Stories,2006,78,6931,3.37
324,3,Animation,196,Archive Dreams 196,1992,69,6770,3.33
324,4,Animation,128,Archive Season 128,2015,67,6170,3.39
324,5,Animation,258,Signal Dreams,2009,60,6020,3.52
325,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
325,2,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
325,3,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
325,4,Comedy,217,Witness Run 217,1998,52,5018,3.63
325,5,Comedy,45,Empire Run 45,2004,46,4702,3.67
326,1,Action,294,Frontier Run 294,2011,65,6237,3.55
326,2,Action,336,Midnight Dreams 336,1991,62,6132,3.6
326,3,Action,122,Voyage House 122,2013,61,6103,3.39
326,4,Action,270,Circuit Files 270,2025,57,6034,3.84
326,5,Action,324,Circuit Road 324,1992,58,5867,3.45
327,1,Romance,61,Frontier City 61,2017,64,6568,3.19
327,2,Romance,108,Signal City,2018,60,6327,3.4
327,3,Romance,9,Circuit Season,2009,60,5957,3.3
327,4,Romance,97,Archive Run 97,2015,50,5249,3.52
327,5,Romance,153,Midnight Dreams 153,2005,49,5008,3.41
328,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
328,2,Thriller,133,Signal Road 133,2021,48,5039,3.52
328,3,Thriller,254,Kingdom House 254,1992,50,4823,3.44
328,4,Thriller,232,Signal City 232,2019,49,4626,3.63
328,5,Thriller,66,Witness Season 66,1999,45,4510,3.36
329,1,Documentary,117,Horizon Run 117,2010,58,5853,3.59
329,2,Documentary,273,Voyage Protocol 273,2006,55,5687,3.73
329,3,Documentary,224,Legacy House 224,1999,55,5111,3.58
329,4,Documentary,165,Kingdom Road 165,2008,53,5088,3.66
329,5,Documentary,268,Signal Dreams 268,2016,59,5019,3.54
330,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
330,2,Documentary,117,Horizon Run 117,2010,58,5853,3.59
330,3,Documentary,224,Legacy House 224,1999,55,5111,3.58
330,4,Documentary,111,Horizon City 111,2007,50,5083,3.66
330,5,Documentary,268,Signal Dreams 268,2016,59,5019,3.54
331,1,Animation,227,Legacy Stories,2006,78,6931,3.37
331,2,Animation,176,Witness City 176,2020,67,6803,3.6
331,3,Animation,196,Archive Dreams 196,1992,69,6770,3.33
331,4,Animation,76,Pulse House,2025,74,6545,3.62
331,5,Animation,39,Horizon City,2013,63,6425,3.38
332,1,Horror,56,Midnight City,2017,68,6902,3.37
332,2,Horror,139,Circuit Run,2000,67,6192,3.64
332,3,Horror,135,Legacy Season 135,1996,59,5939,3.66
332,4,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
332,5,Horror,15,Empire Run,2004,56,5566,3.61
333,1,Horror,56,Midnight City,2017,68,6902,3.37
333,2,Horror,139,Circuit Run,2000,67,6192,3.64
333,3,Horror,318,Signal Protocol 318,2018,53,5978,3.47
333,4,Horror,135,Legacy Season 135,1996,59,5939,3.66
333,5,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
334,1,Comedy,78,Midnight Files 78,2009,57,6133,3.6
334,2,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
334,3,Comedy,344,Empire Dreams 344,1993,45,5058,3.49
334,4,Comedy,186,Archive House,1995,52,5033,3.58
334,5,Comedy,217,Witness Run 217,1998,52,5018,3.63
335,1,Romance,108,Signal City,2018,60,6327,3.4
335,2,Romance,57,Witness Diaries 57,2018,52,5380,3.58
335,3,Romance,97,Archive Run 97,2015,50,5249,3.52
335,4,Romance,120,Circuit Diaries,2001,47,4627,3.4
335,5,Romance,256,Horizon House 256,2022,43,4452,3.67
336,1,Crime,179,Midnight Road 179,2010,58,5842,3.31
336,2,Crime,291,Signal Dreams 291,2001,59,5547,3.42
336,3,Crime,205,Horizon Files,2018,49,5247,3.78
336,4,Crime,304,Horizon Protocol 304,1990,51,5140,3.9
336,5,Crime,152,Horizon Protocol 152,2016,52,5129,3.1
337,1,Documentary,117,Horizon Run 117,2010,58,5853,3.59
337,2,Documentary,338,Horizon Run 338,1993,57,5644,3.35
337,3,Documentary,222,Frontier Road 222,2025,52,5283,3.42
337,4,Documentary,224,Legacy House 224,1999,55,5111,3.58
337,5,Documentary,165,Kingdom Road 165,2008,53,5088,3.66
338,1,Animation,209,Empire Diaries 209,1998,78,7841,3.45
338,2,Animation,176,Witness City 176,2020,67,6803,3.6
338,3,Animation,196,Archive Dreams 196,1992,69,6770,3.33
338,4,Animation,134,Empire Road,1999,71,6580,3.56
338,5,Animation,76,Pulse House,2025,74,6545,3.62
339,1,Drama,246,Frontier House 246,1996,42,4743,3.57
339,2,Drama,80,Kingdom Dreams,1991,34,3379,3.59
339,3,Drama,27,Frontier House 27,2013,33,3304,3.7
339,4,Drama,48,Frontier Files 48,1991,35,3255,3.74
339,5,Drama,67,Witness City 67,1995,32,3248,3.88
340,1,Animation,213,Frontier Dreams 213,2020,70,7622,3.49
340,2,Animation,39,Horizon City,2013,63,6425,3.38
340,3,Animation,171,Midnight Dreams 171,2006,64,6417,3.41
340,4,Animation,128,Archive Season 128,2015,67,6170,3.39
340,5,Animation,341,Signal House 341,2004,61,5848,3.49
341,1,Crime,205,Horizon Files,2018,49,5247,3.78
341,2,Crime,152,Horizon Protocol 152,2016,52,5129,3.1
341,3,Crime,296,Voyage City 296,1998,48,5031,3.44
341,4,Crime,212,Signal Run 212,1994,48,4987,3.69
341,5,Crime,220,Signal Protocol 220,2004,46,4986,3.33
342,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
342,2,Documentary,117,Horizon Run 117,2010,58,5853,3.59
342,3,Documentary,338,Horizon Run 338,1993,57,5644,3.35
342,4,Documentary,224,Legacy House 224,1999,55,5111,3.58
342,5,Documentary,165,Kingdom Road 165,2008,53,5088,3.66
343,1,Animation,227,Legacy Stories,2006,78,6931,3.37
343,2,Animation,196,Archive Dreams 196,1992,69,6770,3.33
343,3,Animation,134,Empire Road,1999,71,6580,3.56
343,4,Animation,76,Pulse House,2025,74,6545,3.62
343,5,Animation,171,Midnight Dreams 171,2006,64,6417,3.41
344,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
344,2,Thriller,130,Frontier House 130,2011,49,5284,3.57
344,3,Thriller,133,Signal Road 133,2021,48,5039,3.52
344,4,Thriller,254,Kingdom House 254,1992,50,4823,3.44
344,5,Thriller,328,Witness Dreams 328,2014,50,4606,3.7
345,1,Horror,56,Midnight City,2017,68,6902,3.37
345,2,Horror,139,Circuit Run,2000,67,6192,3.64
345,3,Horror,318,Signal Protocol 318,2018,53,5978,3.47
345,4,Horror,135,Legacy Season 135,1996,59,5939,3.66
345,5,Horror,163,Legacy Diaries 163,2021,58,5859,3.69
346,1,Crime,291,Signal Dreams 291,2001,59,5547,3.42
346,2,Crime,205,Horizon Files,2018,49,5247,3.78
346,3,Crime,304,Horizon Protocol 304,1990,51,5140,3.9
346,4,Crime,152,Horizon Protocol 152,2016,52,5129,3.1
346,5,Crime,212,Signal Run 212,1994,48,4987,3.69
347,1,Animation,176,Witness City 176,2020,67,6803,3.6
347,2,Animation,171,Midnight Dreams 171,2006,64,6417,3.41
347,3,Animation,128,Archive Season 128,2015,67,6170,3.39
347,4,Animation,258,Signal Dreams,2009,60,6020,3.52
347,5,Animation,341,Signal House 341,2004,61,5848,3.49
348,1,Action,101,Empire Dreams 101,2023,66,6436,3.17
348,2,Action,294,Frontier Run 294,2011,65,6237,3.55
348,3,Action,270,Circuit Files 270,2025,57,6034,3.84
348,4,Action,2,Signal Road,2001,55,5899,3.75
348,5,Action,160,Voyage Run 160,1997,58,5748,3.67
349,1,Drama,246,Frontier House 246,1996,42,4743,3.57
349,2,Drama,283,Voyage Season 283,2005,37,3842,3.49
349,3,Drama,80,Kingdom Dreams,1991,34,3379,3.59
349,4,Drama,48,Frontier Files 48,1991,35,3255,3.74
349,5,Drama,67,Witness City 67,1995,32,3248,3.88
350,1,Animation,227,Legacy Stories,2006,78,6931,3.37
350,2,Animation,176,Witness City 176,2020,67,6803,3.6
350,3,Animation,171,Midnight Dreams 171,2006,64,6417,3.41
350,4,Animation,128,Archive Season 128,2015,67,6170,3.39
350,5,Animation,341,Signal House 341,2004,61,5848,3.49
351,1,Documentary,325,Pulse Protocol 325,2024,59,6282,3.44
351,2,Documentary,273,Voyage Protocol 273,2006,55,5687,3.73
351,3,Documentary,338,Horizon Run 338,1993,57,5644,3.35
351,4,Documentary,222,Frontier Road 222,2025,52,5283,3.42
351,5,Documentary,224,Legacy House 224,1999,55,5111,3.58
352,1,Animation,176,Witness City 176,2020,67,6803,3.6
352,2,Animation,196,Archive Dreams 196,1992,69,6770,3.33
352,3,Animation,134,Empire Road,1999,71,6580,3.56
352,4,Animation,171,Midnight Dreams 171,2006,64,6417,3.41
352,5,Animation,295,Frontier City 295,2024,62,6099,3.73
353,1,Thriller,302,Pulse House 302,2015,53,5684,3.28
353,2,Thriller,130,Frontier House 130,2011,49,5284,3.57
353,3,Thriller,254,Kingdom House 254,1992,50,4823,3.44
353,4,Thriller,232,Signal City 232,2019,49,4626,3.63
353,5,Thriller,199,Voyage Protocol 199,2007,46,4517,3.63
354,1,Romance,61,Frontier City 61,2017,64,6568,3.19
354,2,Romance,108,Signal City,2018,60,6327,3.4
354,3,Romance,9,Circuit Season,2009,60,5957,3.3
354,4,Romance,57,Witness Diaries 57,2018,52,5380,3.58
354,5,Romance,97,Archive Run 97,2015,50,5249,3.52
355,1,Comedy,305,Frontier Dreams 305,2007,49,5190,3.57
355,2,Comedy,186,Archive House,1995,52,5033,3.58
355,3,Comedy,217,Witness Run 217,1998,52,5018,3.63
